year,driver_num,driver_id,circuit,lap,position,net_gain
2020,31,ocon,bahrain,47.0,10.0,100.75944444444508
2020,31,ocon,bahrain,48.0,10.0,92.42777777778497
2020,31,ocon,bahrain,49.0,10.0,47.888055555559504
2020,31,ocon,bahrain,50.0,10.0,25.663333333337846
2020,31,ocon,bahrain,51.0,10.0,58.95916666667529
2020,31,ocon,bahrain,52.0,10.0,47.30805555556037
2020,31,ocon,bahrain,53.0,10.0,38.76944444445121
2020,31,ocon,bahrain,54.0,9.0,81.43277777778326
2020,31,ocon,bahrain,55.0,9.0,147.58138888888755
2020,31,ocon,bahrain,56.0,9.0,-609.5005555555572
2020,31,ocon,bahrain,57.0,9.0,-37.66222222222365
2020,16,leclerc,bahrain,1.0,11.0,126.69277777777006
2020,16,leclerc,bahrain,2.0,12.0,8.951111111101273
2020,16,leclerc,bahrain,3.0,8.0,73.72666666667385
2020,16,leclerc,bahrain,4.0,8.0,-66.97861111111663
2020,16,leclerc,bahrain,5.0,7.0,33.621388888892476
2020,16,leclerc,bahrain,6.0,7.0,-33.733888888888174
2020,16,leclerc,bahrain,7.0,7.0,-25.418611111113364
2020,16,leclerc,bahrain,8.0,7.0,-37.86749999999901
2020,16,leclerc,bahrain,9.0,7.0,20.07555555555888
2020,16,leclerc,bahrain,10.0,7.0,8.584444444441857
2020,16,leclerc,bahrain,11.0,7.0,37.27166666666909
2020,16,leclerc,bahrain,12.0,9.0,-31.438055555558748
2020,16,leclerc,bahrain,13.0,10.0,6.840555555545677
2020,16,leclerc,bahrain,14.0,10.0,45.22527777778123
2020,16,leclerc,bahrain,15.0,10.0,39.152777777780614
2020,16,leclerc,bahrain,16.0,10.0,-196.98888888888789
2020,16,leclerc,bahrain,17.0,9.0,99.10611111111544
2020,16,leclerc,bahrain,18.0,8.0,46.41111111111175
2020,16,leclerc,bahrain,19.0,7.0,-84.0519444444414
2020,16,leclerc,bahrain,20.0,6.0,150.8002777777792
2020,16,leclerc,bahrain,21.0,6.0,-260.2433333333253
2020,16,leclerc,bahrain,22.0,6.0,214.84638888888608
2020,16,leclerc,bahrain,23.0,7.0,-281.246944444442
2020,16,leclerc,bahrain,24.0,12.0,28.963333333338056
2020,16,leclerc,bahrain,25.0,11.0,88.53083333333365
2020,16,leclerc,bahrain,26.0,10.0,66.33944444443972
2020,16,leclerc,bahrain,27.0,10.0,-34.2069444444374
2020,16,leclerc,bahrain,28.0,10.0,-2.894166666669122
2020,16,leclerc,bahrain,29.0,10.0,4.15555555555909
2020,16,leclerc,bahrain,30.0,10.0,23.042499999997005
2020,16,leclerc,bahrain,31.0,10.0,33.961111111119095
2020,16,leclerc,bahrain,32.0,11.0,-107.83611111110679
2020,16,leclerc,bahrain,33.0,11.0,128.51138888888752
2020,16,leclerc,bahrain,34.0,11.0,-238.8672222222197
2020,16,leclerc,bahrain,35.0,10.0,502.2655555555521
2020,16,leclerc,bahrain,36.0,10.0,-424.6041666666707
2020,16,leclerc,bahrain,37.0,9.0,529.3472222222231
2020,16,leclerc,bahrain,38.0,9.0,-182.65777777777703
2020,16,leclerc,bahrain,39.0,8.0,-191.2636111111093
2020,16,leclerc,bahrain,40.0,8.0,84.94638888888755
2020,16,leclerc,bahrain,41.0,12.0,91.54166666667096
2020,16,leclerc,bahrain,42.0,11.0,856.539166666666
2020,16,leclerc,bahrain,43.0,11.0,-126.47444444444807
2020,16,leclerc,bahrain,44.0,11.0,-48.95444444444934
2020,16,leclerc,bahrain,45.0,11.0,-10.12916666666706
2020,16,leclerc,bahrain,46.0,11.0,2.145277777774936
2020,16,leclerc,bahrain,47.0,11.0,20.257777777779665
2020,16,leclerc,bahrain,48.0,11.0,32.773333333331834
2020,16,leclerc,bahrain,49.0,11.0,36.029166666663514
2020,16,leclerc,bahrain,50.0,11.0,46.969166666662204
2020,16,leclerc,bahrain,51.0,11.0,41.94749999999999
2020,16,leclerc,bahrain,52.0,11.0,23.292222222225064
2020,16,leclerc,bahrain,53.0,11.0,71.57499999999754
2020,16,leclerc,bahrain,54.0,10.0,-19.258888888881955
2020,16,leclerc,bahrain,55.0,10.0,-99.38583333333457
2020,16,leclerc,bahrain,56.0,10.0,4069.1633333333434
2020,26,kvyat,bahrain,1.0,20.0,71.60527777776406
2020,26,kvyat,bahrain,2.0,15.0,47.597222222236994
2020,26,kvyat,bahrain,3.0,12.0,109.15305555555022
2020,26,kvyat,bahrain,4.0,12.0,-71.17000000000141
2020,26,kvyat,bahrain,5.0,11.0,22.02888888888451
2020,26,kvyat,bahrain,6.0,11.0,27.200833333337982
2020,26,kvyat,bahrain,7.0,11.0,7.631111111118429
2020,26,kvyat,bahrain,8.0,11.0,-29.987777777778703
2020,26,kvyat,bahrain,9.0,11.0,21.90083333333211
2020,26,kvyat,bahrain,10.0,11.0,36.669722222220486
2020,26,kvyat,bahrain,11.0,11.0,0.0011111111085710945
2020,26,kvyat,bahrain,12.0,11.0,-30.326111111111203
2020,26,kvyat,bahrain,13.0,11.0,18.408055555565376
2020,26,kvyat,bahrain,14.0,11.0,46.32944444444428
2020,26,kvyat,bahrain,15.0,11.0,26.08916666667008
2020,26,kvyat,bahrain,16.0,11.0,-26.391944444438536
2020,26,kvyat,bahrain,17.0,10.0,163.74083333333215
2020,26,kvyat,bahrain,18.0,17.0,719.4011111111083
2020,26,kvyat,bahrain,19.0,17.0,-225.23555555556027
2020,26,kvyat,bahrain,20.0,17.0,-635.1975000000022
2020,26,kvyat,bahrain,21.0,15.0,-89.28722222222609
2020,26,kvyat,bahrain,22.0,14.0,8.15749999999872
2020,26,kvyat,bahrain,23.0,14.0,-12.159722222224914
2020,26,kvyat,bahrain,24.0,14.0,26.355000000000217
2020,26,kvyat,bahrain,25.0,14.0,-14.334166666673397
2020,26,kvyat,bahrain,26.0,14.0,68.04055555555557
2020,26,kvyat,bahrain,27.0,13.0,-55.301666666660736
2020,26,kvyat,bahrain,28.0,13.0,3.790555555556665
2020,26,kvyat,bahrain,29.0,13.0,27.354444444439522
2020,26,kvyat,bahrain,30.0,13.0,48.04722222222311
2020,26,kvyat,bahrain,31.0,13.0,8.696111111105722
2020,26,kvyat,bahrain,32.0,13.0,19.210277777780732
2020,26,kvyat,bahrain,33.0,14.0,-92.32888888889084
2020,26,kvyat,bahrain,34.0,18.0,58.695833333333056
2020,26,kvyat,bahrain,35.0,17.0,673.2580555555578
2020,26,kvyat,bahrain,36.0,17.0,-50.2033333333344
2020,26,kvyat,bahrain,37.0,17.0,-562.9036111111102
2020,26,kvyat,bahrain,38.0,16.0,-278.70416666666745
2020,26,kvyat,bahrain,39.0,16.0,-124.86222222221505
2020,26,kvyat,bahrain,40.0,13.0,414.28111111110877
2020,26,kvyat,bahrain,41.0,13.0,37.15916666666061
2020,26,kvyat,bahrain,42.0,13.0,70.67277777777707
2020,26,kvyat,bahrain,43.0,13.0,203.1197222222205
2020,26,kvyat,bahrain,44.0,13.0,80.04444444444269
2020,26,kvyat,bahrain,45.0,13.0,-108.27083333333135
2020,26,kvyat,bahrain,46.0,13.0,-14.83083333333147
2020,26,kvyat,bahrain,47.0,12.0,718.8563888888901
2020,26,kvyat,bahrain,48.0,12.0,83.84444444445171
2020,26,kvyat,bahrain,49.0,12.0,96.76416666666807
2020,26,kvyat,bahrain,50.0,12.0,102.55750000000603
2020,26,kvyat,bahrain,51.0,12.0,96.41638888889372
2020,26,kvyat,bahrain,52.0,12.0,84.16277777777577
2020,26,kvyat,bahrain,53.0,12.0,97.5436111111103
2020,26,kvyat,bahrain,54.0,11.0,-99.14277777777642
2020,26,kvyat,bahrain,55.0,11.0,-87.72805555555613
2020,26,kvyat,bahrain,56.0,11.0,4071.166388888896
2020,63,russell,bahrain,1.0,19.0,52.51361111112419
2020,63,russell,bahrain,2.0,18.0,96.79055555555242
2020,63,russell,bahrain,3.0,15.0,92.77305555555465
2020,63,russell,bahrain,4.0,15.0,-58.65944444445354
2020,63,russell,bahrain,5.0,14.0,26.642499999998243
2020,63,russell,bahrain,6.0,14.0,-24.382500000005976
2020,63,russell,bahrain,7.0,14.0,119.45277777778274
2020,63,russell,bahrain,8.0,14.0,-110.37222222221959
2020,63,russell,bahrain,9.0,13.0,5.624166666662639
2020,63,russell,bahrain,10.0,12.0,109.35138888888751
2020,63,russell,bahrain,11.0,12.0,51.46805555556472
2020,63,russell,bahrain,12.0,12.0,-48.24555555555264
2020,63,russell,bahrain,13.0,12.0,4.327499999994899
2020,63,russell,bahrain,14.0,12.0,-7.003611111111184
2020,63,russell,bahrain,15.0,12.0,34.81194444444634
2020,63,russell,bahrain,16.0,12.0,-75.09833333333057
2020,63,russell,bahrain,17.0,11.0,-93.39749999999927
2020,63,russell,bahrain,18.0,9.0,195.29472222221924
2020,63,russell,bahrain,19.0,8.0,214.58944444445171
2020,63,russell,bahrain,20.0,9.0,-217.27111111110798
2020,63,russell,bahrain,21.0,14.0,-11.662499999992036
2020,63,russell,bahrain,22.0,13.0,445.4947222222216
2020,63,russell,bahrain,23.0,13.0,-238.9861111111136
2020,63,russell,bahrain,24.0,13.0,-3.9883333333335145
2020,63,russell,bahrain,25.0,13.0,-31.200555555553137
2020,63,russell,bahrain,26.0,12.0,-98.95222222222742
2020,63,russell,bahrain,27.0,12.0,167.01222222222017
2020,63,russell,bahrain,28.0,12.0,288.8774999999981
2020,63,russell,bahrain,29.0,12.0,137.39750000000436
2020,63,russell,bahrain,30.0,12.0,99.20416666666961
2020,63,russell,bahrain,31.0,12.0,78.54166666667106
2020,63,russell,bahrain,32.0,12.0,22.007777777771366
2020,63,russell,bahrain,33.0,12.0,45.148333333334904
2020,63,russell,bahrain,34.0,12.0,-534.2136111111122
2020,63,russell,bahrain,35.0,11.0,601.6969444444467
2020,63,russell,bahrain,36.0,12.0,-614.1672222222285
2020,63,russell,bahrain,37.0,12.0,260.5188888888854
2020,63,russell,bahrain,38.0,12.0,-74.44750000000113
2020,63,russell,bahrain,39.0,13.0,-439.4324999999958
2020,63,russell,bahrain,40.0,16.0,53.96861111111632
2020,63,russell,bahrain,41.0,15.0,-70.28861111111517
2020,63,russell,bahrain,42.0,14.0,713.1677777777766
2020,63,russell,bahrain,43.0,14.0,61.8947222222215
2020,63,russell,bahrain,44.0,14.0,27.236666666663382
2020,63,russell,bahrain,45.0,14.0,-575.2911111111055
2020,63,russell,bahrain,46.0,14.0,590.5274999999965
2020,63,russell,bahrain,47.0,14.0,3.0188888888892507
2020,63,russell,bahrain,48.0,14.0,20.525833333341097
2020,63,russell,bahrain,49.0,14.0,265.1375000000038
2020,63,russell,bahrain,50.0,14.0,-58.81611111111749
2020,63,russell,bahrain,51.0,14.0,-141.41138888889566
2020,63,russell,bahrain,52.0,14.0,-107.38055555555366
2020,63,russell,bahrain,53.0,13.0,695.2813888888895
2020,63,russell,bahrain,54.0,12.0,132.80999999999858
2020,63,russell,bahrain,55.0,12.0,-784.0944444444546
2020,63,russell,bahrain,56.0,12.0,4165.352777777787
2020,5,vettel,bahrain,1.0,16.0,53.84944444445773
2020,5,vettel,bahrain,2.0,10.0,27.073888888891634
2020,5,vettel,bahrain,3.0,16.0,69.27277777776692
2020,5,vettel,bahrain,4.0,16.0,-2.9741666666712376
2020,5,vettel,bahrain,5.0,15.0,-131.6716666666688
2020,5,vettel,bahrain,6.0,15.0,-4.678888888890597
2020,5,vettel,bahrain,7.0,15.0,83.49222222222272
2020,5,vettel,bahrain,8.0,15.0,-119.14083333333636
2020,5,vettel,bahrain,9.0,15.0,3.4327777777826824
2020,5,vettel,bahrain,10.0,15.0,-15.404444444443342
2020,5,vettel,bahrain,11.0,15.0,19.74999999999885
2020,5,vettel,bahrain,12.0,18.0,223.59944444444156
2020,5,vettel,bahrain,13.0,18.0,-41.70111111111248
2020,5,vettel,bahrain,14.0,18.0,-53.765833333337525
2020,5,vettel,bahrain,15.0,18.0,-38.651111111111504
2020,5,vettel,bahrain,16.0,18.0,-18.935000000000855
2020,5,vettel,bahrain,17.0,17.0,-39.34888888888358
2020,5,vettel,bahrain,18.0,16.0,-36.92111111111733
2020,5,vettel,bahrain,19.0,16.0,79.62777777777251
2020,5,vettel,bahrain,20.0,16.0,-87.22416666666733
2020,5,vettel,bahrain,21.0,18.0,219.0333333333376
2020,5,vettel,bahrain,22.0,17.0,-10.935833333332369
2020,5,vettel,bahrain,23.0,17.0,-22.144444444442456
2020,5,vettel,bahrain,24.0,17.0,-30.62444444444884
2020,5,vettel,bahrain,25.0,17.0,-16.04027777778242
2020,5,vettel,bahrain,26.0,17.0,-65.16138888889071
2020,5,vettel,bahrain,27.0,17.0,-102.12833333333566
2020,5,vettel,bahrain,28.0,16.0,53.310555555548724
2020,5,vettel,bahrain,29.0,16.0,17.89555555555127
2020,5,vettel,bahrain,30.0,15.0,92.09833333332807
2020,5,vettel,bahrain,31.0,15.0,-74.78749999999945
2020,5,vettel,bahrain,32.0,15.0,-0.3647222222226958
2020,5,vettel,bahrain,33.0,15.0,-4.829166666669892
2020,5,vettel,bahrain,34.0,14.0,83.40916666666203
2020,5,vettel,bahrain,35.0,14.0,-10.51166666666839
2020,5,vettel,bahrain,36.0,14.0,19.596944444441192
2020,5,vettel,bahrain,37.0,14.0,26.96999999999747
2020,5,vettel,bahrain,38.0,14.0,-24.285555555555106
2020,5,vettel,bahrain,39.0,14.0,-169.57305555555803
2020,5,vettel,bahrain,40.0,18.0,-119.18305555555833
2020,5,vettel,bahrain,41.0,16.0,77.35333333334171
2020,5,vettel,bahrain,42.0,16.0,-133.788611111105
2020,5,vettel,bahrain,43.0,15.0,-82.08638888889249
2020,5,vettel,bahrain,44.0,15.0,-6.416944444436979
2020,5,vettel,bahrain,45.0,15.0,-14.173888888888555
2020,5,vettel,bahrain,46.0,15.0,7.258333333335628
2020,5,vettel,bahrain,47.0,15.0,7.350833333337434
2020,5,vettel,bahrain,48.0,15.0,0.39749999999330043
2020,5,vettel,bahrain,49.0,15.0,4.426388888890941
2020,5,vettel,bahrain,50.0,15.0,-6.096111111113387
2020,5,vettel,bahrain,51.0,15.0,-37.71805555555119
2020,5,vettel,bahrain,52.0,15.0,-32.34777777778628
2020,5,vettel,bahrain,53.0,14.0,-23.114444444439158
2020,5,vettel,bahrain,54.0,13.0,170.25416666666786
2020,5,vettel,bahrain,55.0,13.0,389.44888888889244
2020,5,vettel,bahrain,56.0,13.0,3699.7200000000003
2020,6,latifi,bahrain,1.0,17.0,55.992222222220335
2020,6,latifi,bahrain,2.0,19.0,63.89944444444136
2020,6,latifi,bahrain,3.0,14.0,0.605000000005802
2020,6,latifi,bahrain,4.0,14.0,5.3327777777814305
2020,6,latifi,bahrain,5.0,13.0,-34.73472222222276
2020,6,latifi,bahrain,6.0,13.0,35.70222222222539
2020,6,latifi,bahrain,7.0,13.0,14.781944444442573
2020,6,latifi,bahrain,8.0,13.0,-57.52305555555941
2020,6,latifi,bahrain,9.0,14.0,60.35083333332784
2020,6,latifi,bahrain,10.0,14.0,-14.296388888888771
2020,6,latifi,bahrain,11.0,14.0,7.400833333339037
2020,6,latifi,bahrain,12.0,14.0,13.387222222217211
2020,6,latifi,bahrain,13.0,14.0,20.59166666666681
2020,6,latifi,bahrain,14.0,15.0,31.71916666667269
2020,6,latifi,bahrain,15.0,15.0,33.355833333326615
2020,6,latifi,bahrain,16.0,15.0,32.39222222222048
2020,6,latifi,bahrain,17.0,14.0,-121.29972222222099
2020,6,latifi,bahrain,18.0,11.0,206.88666666666128
2020,6,latifi,bahrain,19.0,11.0,-96.10027777777702
2020,6,latifi,bahrain,20.0,13.0,-39.743333333338256
2020,6,latifi,bahrain,21.0,13.0,-71.5127777777835
2020,6,latifi,bahrain,22.0,18.0,4.604444444443317
2020,6,latifi,bahrain,23.0,18.0,90.44472222222332
2020,6,latifi,bahrain,24.0,18.0,68.89472222221937
2020,6,latifi,bahrain,25.0,18.0,7.959722222222183
2020,6,latifi,bahrain,26.0,18.0,-14.240277777779397
2020,6,latifi,bahrain,27.0,18.0,-137.54722222222824
2020,6,latifi,bahrain,28.0,17.0,122.0497222222256
2020,6,latifi,bahrain,29.0,17.0,-54.205277777773375
2020,6,latifi,bahrain,30.0,17.0,-19.919166666661397
2020,6,latifi,bahrain,31.0,17.0,-0.1800000000019253
2020,6,latifi,bahrain,32.0,17.0,-1.8441666666648757
2020,6,latifi,bahrain,33.0,17.0,-16.089166666672128
2020,6,latifi,bahrain,34.0,16.0,59.213611111110396
2020,6,latifi,bahrain,35.0,16.0,-7.606111111110607
2020,6,latifi,bahrain,36.0,16.0,11.438055555556815
2020,6,latifi,bahrain,37.0,16.0,237.76805555555183
2020,6,latifi,bahrain,38.0,18.0,341.39444444444274
2020,6,latifi,bahrain,39.0,18.0,-158.134444444437
2020,6,latifi,bahrain,40.0,17.0,-52.364166666667415
2020,6,latifi,bahrain,41.0,17.0,-52.3897222222252
2020,6,latifi,bahrain,42.0,17.0,-19.974722222224955
2020,6,latifi,bahrain,43.0,17.0,-72.86972222222286
2020,6,latifi,bahrain,44.0,16.0,330.66861111110336
2020,6,latifi,bahrain,45.0,16.0,-71.84250000000105
2020,6,latifi,bahrain,46.0,16.0,-174.7277777777748
2020,6,latifi,bahrain,47.0,16.0,262.4483333333345
2020,6,latifi,bahrain,48.0,16.0,44.96083333333041
2020,6,latifi,bahrain,49.0,16.0,10.661944444434255
2020,6,latifi,bahrain,50.0,16.0,182.24166666666412
2020,6,latifi,bahrain,51.0,16.0,86.6025000000049
2020,6,latifi,bahrain,52.0,16.0,-141.5913888888795
2020,6,latifi,bahrain,53.0,16.0,106.51722222222118
2020,6,latifi,bahrain,54.0,14.0,434.1836111111104
2020,6,latifi,bahrain,55.0,14.0,-463.03666666666345
2020,6,latifi,bahrain,56.0,14.0,4293.546388888897
2020,7,raikkonen,bahrain,1.0,18.0,4.269166666653291
2020,7,raikkonen,bahrain,2.0,16.0,40.33833333332932
2020,7,raikkonen,bahrain,3.0,13.0,103.16944444444752
2020,7,raikkonen,bahrain,4.0,13.0,-67.3808333333246
2020,7,raikkonen,bahrain,5.0,12.0,12.251111111116856
2020,7,raikkonen,bahrain,6.0,12.0,-102.55500000000556
2020,7,raikkonen,bahrain,7.0,12.0,28.19055555555458
2020,7,raikkonen,bahrain,8.0,12.0,-44.876666666671184
2020,7,raikkonen,bahrain,9.0,12.0,-4.191944444446577
2020,7,raikkonen,bahrain,10.0,13.0,-48.454166666668
2020,7,raikkonen,bahrain,11.0,13.0,14.091111111103004
2020,7,raikkonen,bahrain,12.0,13.0,-8.568611111109604
2020,7,raikkonen,bahrain,13.0,13.0,-13.181111111108493
2020,7,raikkonen,bahrain,14.0,13.0,-6.471666666668028
2020,7,raikkonen,bahrain,15.0,13.0,7.811388888883613
2020,7,raikkonen,bahrain,16.0,13.0,4.419722222224493
2020,7,raikkonen,bahrain,17.0,13.0,35.06638888888406
2020,7,raikkonen,bahrain,18.0,18.0,-37.394166666662485
2020,7,raikkonen,bahrain,19.0,18.0,-5.830277777776388
2020,7,raikkonen,bahrain,20.0,18.0,-2.483055555551971
2020,7,raikkonen,bahrain,21.0,16.0,29.682500000004794
2020,7,raikkonen,bahrain,22.0,15.0,2.462222222218486
2020,7,raikkonen,bahrain,23.0,15.0,-11.65361111111126
2020,7,raikkonen,bahrain,24.0,15.0,-37.68916666666652
2020,7,raikkonen,bahrain,25.0,15.0,26.43555555555932
2020,7,raikkonen,bahrain,26.0,15.0,-5.273055555557448
2020,7,raikkonen,bahrain,27.0,15.0,-111.00444444444564
2020,7,raikkonen,bahrain,28.0,15.0,-23.376111111111186
2020,7,raikkonen,bahrain,29.0,15.0,31.336666666668265
2020,7,raikkonen,bahrain,30.0,16.0,-59.32138888888804
2020,7,raikkonen,bahrain,31.0,16.0,34.484166666663796
2020,7,raikkonen,bahrain,32.0,16.0,17.24583333332953
2020,7,raikkonen,bahrain,33.0,16.0,-136.04111111110763
2020,7,raikkonen,bahrain,34.0,15.0,159.6144444444414
2020,7,raikkonen,bahrain,35.0,15.0,56.698888888893805
2020,7,raikkonen,bahrain,36.0,15.0,57.36194444444013
2020,7,raikkonen,bahrain,37.0,15.0,40.696944444453436
2020,7,raikkonen,bahrain,38.0,15.0,78.99611111111318
2020,7,raikkonen,bahrain,39.0,15.0,-357.6838888888826
2020,7,raikkonen,bahrain,40.0,14.0,485.2422222222261
2020,7,raikkonen,bahrain,41.0,18.0,517.5155555555516
2020,7,raikkonen,bahrain,42.0,18.0,-64.22083333333364
2020,7,raikkonen,bahrain,43.0,18.0,-210.80861111111608
2020,7,raikkonen,bahrain,44.0,18.0,-368.0997222222229
2020,7,raikkonen,bahrain,45.0,17.0,83.05083333334412
2020,7,raikkonen,bahrain,46.0,17.0,-48.952777777777115
2020,7,raikkonen,bahrain,47.0,17.0,27.981111111113087
2020,7,raikkonen,bahrain,48.0,17.0,15.141666666667248
2020,7,raikkonen,bahrain,49.0,17.0,147.35111111111968
2020,7,raikkonen,bahrain,50.0,17.0,-27.276944444442066
2020,7,raikkonen,bahrain,51.0,17.0,14.348333333332832
2020,7,raikkonen,bahrain,52.0,17.0,146.14027777776727
2020,7,raikkonen,bahrain,53.0,17.0,32.81527777777357
2020,7,raikkonen,bahrain,54.0,15.0,17.67111111111231
2020,7,raikkonen,bahrain,55.0,15.0,-68.78694444444409
2020,7,raikkonen,bahrain,56.0,15.0,4552.3236111111155
2020,99,giovinazzi,bahrain,1.0,12.0,18.624999999986358
2020,99,giovinazzi,bahrain,2.0,14.0,22.09194444444056
2020,99,giovinazzi,bahrain,3.0,17.0,35.07416666667423
2020,99,giovinazzi,bahrain,4.0,17.0,24.617222222222168
2020,99,giovinazzi,bahrain,5.0,17.0,-27.800277777770503
2020,99,giovinazzi,bahrain,6.0,17.0,-0.3702777777725572
2020,99,giovinazzi,bahrain,7.0,17.0,95.31611111110159
2020,99,giovinazzi,bahrain,8.0,17.0,-116.187777777772
2020,99,giovinazzi,bahrain,9.0,17.0,-4.489444444454506
2020,99,giovinazzi,bahrain,10.0,17.0,22.023055555554457
2020,99,giovinazzi,bahrain,11.0,17.0,-15.446666666664264
2020,99,giovinazzi,bahrain,12.0,16.0,22.59611111110656
2020,99,giovinazzi,bahrain,13.0,16.0,-73.91972222222464
2020,99,giovinazzi,bahrain,14.0,16.0,-20.92222222222246
2020,99,giovinazzi,bahrain,15.0,16.0,-16.590000000001368
2020,99,giovinazzi,bahrain,16.0,16.0,26.85138888889763
2020,99,giovinazzi,bahrain,17.0,15.0,-36.95194444444087
2020,99,giovinazzi,bahrain,18.0,12.0,17.512222222224665
2020,99,giovinazzi,bahrain,19.0,12.0,-19.423333333335066
2020,99,giovinazzi,bahrain,20.0,15.0,107.75555555555543
2020,99,giovinazzi,bahrain,21.0,17.0,334.00222222221373
2020,99,giovinazzi,bahrain,22.0,16.0,-171.92750000000012
2020,99,giovinazzi,bahrain,23.0,16.0,-93.69500000000153
2020,99,giovinazzi,bahrain,24.0,16.0,-100.57777777777528
2020,99,giovinazzi,bahrain,25.0,16.0,-111.1386111111103
2020,99,giovinazzi,bahrain,26.0,16.0,-57.995833333331944
2020,99,giovinazzi,bahrain,27.0,16.0,-17.567777777779654
2020,99,giovinazzi,bahrain,28.0,14.0,56.865555555558515
2020,99,giovinazzi,bahrain,29.0,14.0,-34.9469444444417
2020,99,giovinazzi,bahrain,30.0,14.0,-25.26916666666625
2020,99,giovinazzi,bahrain,31.0,14.0,27.06361111111282
2020,99,giovinazzi,bahrain,32.0,14.0,-11.11138888888864
2020,99,giovinazzi,bahrain,33.0,13.0,233.65583333333512
2020,99,giovinazzi,bahrain,34.0,13.0,-26.78499999999235
2020,99,giovinazzi,bahrain,35.0,13.0,33.964166666659764
2020,99,giovinazzi,bahrain,36.0,13.0,-101.847777777771
2020,99,giovinazzi,bahrain,37.0,13.0,-59.17638888888578
2020,99,giovinazzi,bahrain,38.0,13.0,7.877222222221633
2020,99,giovinazzi,bahrain,39.0,12.0,589.6986111111049
2020,99,giovinazzi,bahrain,40.0,12.0,-431.38083333333634
2020,99,giovinazzi,bahrain,41.0,11.0,677.3950000000023
2020,99,giovinazzi,bahrain,42.0,12.0,-752.5938888888827
2020,99,giovinazzi,bahrain,43.0,12.0,272.2797222222226
2020,99,giovinazzi,bahrain,44.0,12.0,301.2113888888981
2020,99,giovinazzi,bahrain,45.0,12.0,381.52722222222997
2020,99,giovinazzi,bahrain,46.0,12.0,147.77194444445036
2020,99,giovinazzi,bahrain,47.0,13.0,-466.4983333333315
2020,99,giovinazzi,bahrain,48.0,13.0,126.87972222222541
2020,99,giovinazzi,bahrain,49.0,13.0,163.9988888888888
2020,99,giovinazzi,bahrain,50.0,13.0,192.68944444445037
2020,99,giovinazzi,bahrain,51.0,13.0,402.8861111111137
2020,99,giovinazzi,bahrain,52.0,13.0,142.97194444444222
2020,99,giovinazzi,bahrain,53.0,15.0,-527.5061111111162
2020,99,giovinazzi,bahrain,54.0,16.0,3.881388888883663
2020,99,giovinazzi,bahrain,55.0,16.0,-154.3994444444441
2020,99,giovinazzi,bahrain,56.0,16.0,4611.16416666667
2020,20,kevin_magnussen,bahrain,1.0,15.0,1.629444444452929
2020,20,kevin_magnussen,bahrain,2.0,17.0,25.51638888889538
2020,20,kevin_magnussen,bahrain,3.0,18.0,124.23611111111225
2020,20,kevin_magnussen,bahrain,4.0,18.0,362.57333333333236
2020,20,kevin_magnussen,bahrain,5.0,18.0,-494.5833333333421
2020,20,kevin_magnussen,bahrain,6.0,18.0,-66.79500000000863
2020,20,kevin_magnussen,bahrain,7.0,18.0,58.98555555555909
2020,20,kevin_magnussen,bahrain,8.0,18.0,-87.6852777777795
2020,20,kevin_magnussen,bahrain,9.0,18.0,23.082777777782354
2020,20,kevin_magnussen,bahrain,10.0,18.0,-4.605555555557629
2020,20,kevin_magnussen,bahrain,11.0,18.0,40.887499999994276
2020,20,kevin_magnussen,bahrain,12.0,17.0,11.002500000006876
2020,20,kevin_magnussen,bahrain,13.0,17.0,-3.2174999999949137
2020,20,kevin_magnussen,bahrain,14.0,17.0,-33.14722222222122
2020,20,kevin_magnussen,bahrain,15.0,17.0,-4.904166666665645
2020,20,kevin_magnussen,bahrain,16.0,17.0,-43.05111111112302
2020,20,kevin_magnussen,bahrain,17.0,16.0,-93.31916666666251
2020,20,kevin_magnussen,bahrain,18.0,13.0,102.91277777777681
2020,20,kevin_magnussen,bahrain,19.0,15.0,-56.97972222222154
2020,20,kevin_magnussen,bahrain,20.0,14.0,15.088888888889983
2020,20,kevin_magnussen,bahrain,21.0,12.0,286.3644444444506
2020,20,kevin_magnussen,bahrain,22.0,12.0,67.57111111111732
2020,20,kevin_magnussen,bahrain,23.0,12.0,-312.98972222222756
2020,20,kevin_magnussen,bahrain,24.0,11.0,547.1302777777742
2020,20,kevin_magnussen,bahrain,25.0,12.0,-557.4794444444417
2020,20,kevin_magnussen,bahrain,26.0,11.0,189.0941666666729
2020,20,kevin_magnussen,bahrain,27.0,14.0,-281.5922222222254
2020,20,kevin_magnussen,bahrain,28.0,18.0,893.0702777777864
2020,20,kevin_magnussen,bahrain,29.0,18.0,-86.43500000000267
2020,20,kevin_magnussen,bahrain,30.0,18.0,20.838611111103546
2020,20,kevin_magnussen,bahrain,31.0,18.0,99.10805555555612
2020,20,kevin_magnussen,bahrain,32.0,18.0,123.67611111110838
2020,20,kevin_magnussen,bahrain,33.0,18.0,-121.09861111111138
2020,20,kevin_magnussen,bahrain,34.0,17.0,503.7294444444432
2020,20,kevin_magnussen,bahrain,35.0,18.0,-570.847500000002
2020,20,kevin_magnussen,bahrain,36.0,18.0,135.67416666667035
2020,20,kevin_magnussen,bahrain,37.0,18.0,-177.32972222222077
2020,20,kevin_magnussen,bahrain,38.0,17.0,506.7286111111137
