year,driver_num,driver_id,circuit,lap,position,gap_ahead,net_gain
2023,1,max_verstappen,monza,45.0,1.0,,
2023,1,max_verstappen,monza,46.0,1.0,,
2023,1,max_verstappen,monza,47.0,1.0,,
2023,1,max_verstappen,monza,48.0,1.0,,
2023,1,max_verstappen,monza,49.0,1.0,,
2023,1,max_verstappen,monza,50.0,1.0,,
2023,1,max_verstappen,monza,51.0,1.0,,
2023,11,perez,monza,1.0,6.0,30.124722222220043,30.124722222220043
2023,11,perez,monza,2.0,5.0,59.46138888888618,18.88444444444174
2023,11,perez,monza,3.0,5.0,43.77305555556268,-14.05472222221509
2023,11,perez,monza,4.0,5.0,43.24777777777945,-11.288333333331664
2023,11,perez,monza,5.0,5.0,59.00194444443787,17.949444444437894
2023,11,perez,monza,6.0,5.0,57.625555555558094,7.566111111113642
2023,11,perez,monza,7.0,5.0,35.05138888888814,-10.500555555556303
2023,11,perez,monza,8.0,5.0,63.65611111111593,33.92472222222705
2023,11,perez,monza,9.0,5.0,48.554166666673154,-7.369166666660163
2023,11,perez,monza,10.0,5.0,33.08944444444023,-9.661388888893086
2023,11,perez,monza,11.0,5.0,43.35416666666333,18.922777777774442
2023,11,perez,monza,12.0,5.0,37.09138888889447,7.125000000005578
2023,11,perez,monza,13.0,5.0,42.52361111110895,19.46666666666451
2023,11,perez,monza,14.0,5.0,70.90555555556602,43.65083333334381
2023,11,perez,monza,15.0,5.0,33.110277777768715,-9.462222222231283
2023,11,perez,monza,16.0,4.0,303.5002777777763,281.6191666666652
2023,11,perez,monza,17.0,4.0,235.97055555555744,-56.72499999999815
2023,11,perez,monza,18.0,4.0,156.5077777777824,-77.87749999999542
2023,11,perez,monza,19.0,3.0,67.19888888888727,-97.94333333333498
2023,11,perez,monza,20.0,2.0,19.429722222223063,-50.167777777776934
2023,11,perez,monza,21.0,1.0,,
2023,11,perez,monza,22.0,7.0,46.0372222222195,44.798888888886154
2023,11,perez,monza,23.0,6.0,41.36138888888945,-14.23583333333275
2023,11,perez,monza,24.0,5.0,22.241111111111422,-20.522222222221913
2023,11,perez,monza,25.0,5.0,31.392777777774427,4.076388888885532
2023,11,perez,monza,26.0,5.0,26.795277777774572,4.714166666663459
2023,11,perez,monza,27.0,4.0,62.311666666668316,29.511388888890544
2023,11,perez,monza,28.0,4.0,56.516666666666424,3.39916666666641
2023,11,perez,monza,29.0,4.0,32.1377777777825,-13.614444444439712
2023,11,perez,monza,30.0,4.0,36.50194444444969,9.730555555560812
2023,11,perez,monza,31.0,4.0,18.834166666666533,-5.671111111111237
2023,11,perez,monza,32.0,3.0,173.1763888888854,156.5552777777743
2023,11,perez,monza,33.0,3.0,200.8849999999984,20.579444444442828
2023,11,perez,monza,34.0,3.0,178.99833333333754,-10.028333333329158
2023,11,perez,monza,35.0,3.0,159.28777777777668,-13.327777777778863
2023,11,perez,monza,36.0,3.0,128.85750000000644,-32.98249999999359
2023,11,perez,monza,37.0,3.0,106.3522222222291,-20.245833333326445
2023,11,perez,monza,38.0,3.0,100.13138888889353,-15.280277777773122
2023,11,perez,monza,39.0,3.0,65.07388888888363,-39.28416666667191
2023,11,perez,monza,40.0,3.0,26.60750000000371,-41.82694444444073
2023,11,perez,monza,41.0,3.0,26.76194444444718,3.79722222222496
2023,11,perez,monza,42.0,3.0,27.955555555551655,6.226944444440534
2023,11,perez,monza,43.0,3.0,44.245555555555256,17.560833333333022
2023,11,perez,monza,44.0,3.0,21.949166666668134,-8.411388888887416
2023,11,perez,monza,45.0,3.0,38.410833333336996,17.431388888892556
2023,11,perez,monza,46.0,2.0,914.9855555555523,899.4533333333301
2023,11,perez,monza,47.0,2.0,936.2222222222217,64.17249999999945
2023,11,perez,monza,48.0,2.0,884.3816666666698,8.935277777781153
2023,11,perez,monza,49.0,2.0,827.6597222222208,-7.367777777779224
2023,11,perez,monza,50.0,2.0,687.7311111111076,-124.96527777778158
2023,11,perez,monza,51.0,2.0,469.2355555555532,-212.46222222222457
2023,55,sainz,monza,1.0,2.0,0.6341666666666015,0.5786111111110459
2023,55,sainz,monza,2.0,1.0,,
2023,55,sainz,monza,3.0,1.0,,
2023,55,sainz,monza,4.0,1.0,,
2023,55,sainz,monza,5.0,1.0,,
2023,55,sainz,monza,6.0,1.0,,
2023,55,sainz,monza,7.0,1.0,,
2023,55,sainz,monza,8.0,1.0,,
2023,55,sainz,monza,9.0,1.0,,
2023,55,sainz,monza,10.0,1.0,,
2023,55,sainz,monza,11.0,1.0,,
2023,55,sainz,monza,12.0,1.0,,
2023,55,sainz,monza,13.0,1.0,,
2023,55,sainz,monza,14.0,1.0,,
2023,55,sainz,monza,15.0,2.0,92.63861111111055,92.36249999999973
2023,55,sainz,monza,16.0,2.0,133.22972222223052,47.17972222223051
2023,55,sainz,monza,17.0,2.0,227.34305555555784,87.11472222222454
2023,55,sainz,monza,18.0,2.0,336.6233333333339,107.10555555555615
2023,55,sainz,monza,19.0,4.0,230.310833333333,-110.35694444444476
2023,55,sainz,monza,20.0,8.0,285.7788888888954,9.847222222228709
2023,55,sainz,monza,21.0,7.0,10.290000000004511,-272.65999999999553
2023,55,sainz,monza,22.0,5.0,77.00999999999749,72.57305555555304
2023,55,sainz,monza,23.0,4.0,62.46055555555722,20.51500000000169
2023,55,sainz,monza,24.0,3.0,408.8024999999989,386.2822222222211
2023,55,sainz,monza,25.0,3.0,255.7024999999967,-158.82277777778108
2023,55,sainz,monza,26.0,3.0,115.13472222222299,-139.80305555555475
2023,55,sainz,monza,27.0,2.0,478.5702777777815,364.70722222222594
2023,55,sainz,monza,28.0,2.0,503.7686111111152,19.995000000004154
2023,55,sainz,monza,29.0,2.0,543.1355555555583,30.454166666669607
2023,55,sainz,monza,30.0,2.0,540.0027777777805,4.753333333336059
2023,55,sainz,monza,31.0,2.0,567.0172222222145,22.680833333325722
2023,55,sainz,monza,32.0,2.0,604.2869444444459,37.93000000000143
2023,55,sainz,monza,33.0,2.0,665.8155555555559,57.11055555555572
2023,55,sainz,monza,34.0,2.0,700.6633333333248,29.672499999991373
2023,55,sainz,monza,35.0,2.0,703.3541666666642,-1.9341666666690571
2023,55,sainz,monza,36.0,2.0,747.2894444444455,41.211111111111904
2023,55,sainz,monza,37.0,2.0,759.665833333328,24.671944444439077
2023,55,sainz,monza,38.0,2.0,769.0472222222206,16.33166666666466
2023,55,sainz,monza,39.0,2.0,796.4022222222284,39.605000000005816
2023,55,sainz,monza,40.0,2.0,827.1866666666629,42.07611111110725
2023,55,sainz,monza,41.0,2.0,866.670833333329,64.68611111110692
2023,55,sainz,monza,42.0,2.0,911.950833333337,80.01916666667023
2023,55,sainz,monza,43.0,2.0,931.3236111111146,81.70083333333662
2023,55,sainz,monza,44.0,2.0,933.5838888888893,64.93416666666712
2023,55,sainz,monza,45.0,2.0,973.1977777777793,105.48111111111234
2023,55,sainz,monza,46.0,3.0,130.02944444444347,-739.0880555555565
2023,55,sainz,monza,47.0,3.0,184.72805555555078,49.19249999999522
2023,55,sainz,monza,48.0,3.0,254.1311111111081,63.59722222221919
2023,55,sainz,monza,49.0,3.0,331.5011111111071,77.5511111111071
2023,55,sainz,monza,50.0,3.0,358.45944444444285,35.10861111110955
2023,55,sainz,monza,51.0,3.0,392.2127777777823,32.41555555556005
2023,16,leclerc,monza,1.0,4.0,74.88777777777523,74.88777777777523
2023,16,leclerc,monza,2.0,3.0,88.99750000000131,14.235277777779089
2023,16,leclerc,monza,3.0,3.0,94.10111111110564,6.331944444438989
2023,16,leclerc,monza,4.0,3.0,76.04055555555715,-13.731111111109513
2023,16,leclerc,monza,5.0,3.0,88.47888888889065,-0.43194444444264946
2023,16,leclerc,monza,6.0,3.0,65.33555555555267,-32.03472222222507
2023,16,leclerc,monza,7.0,3.0,70.26888888888789,6.101944444443447
2023,16,leclerc,monza,8.0,3.0,77.9833333333354,4.301111111113187
2023,16,leclerc,monza,9.0,3.0,85.38388888888403,12.857777777772924
2023,16,leclerc,monza,10.0,3.0,90.98277777777366,12.394166666662542
2023,16,leclerc,monza,11.0,3.0,116.33527777777726,21.6611111111106
2023,16,leclerc,monza,12.0,3.0,136.29083333333165,22.535833333331638
2023,16,leclerc,monza,13.0,3.0,119.10777777778003,-16.740833333331096
2023,16,leclerc,monza,14.0,3.0,114.00472222222379,-12.161666666665084
2023,16,leclerc,monza,15.0,3.0,53.874722222219134,-64.62444444444756
2023,16,leclerc,monza,16.0,3.0,60.19694444443758,-16.983611111117952
2023,16,leclerc,monza,17.0,3.0,57.648055555549945,-3.596388888894502
2023,16,leclerc,monza,18.0,3.0,55.899166666662495,-0.7291666666708494
2023,16,leclerc,monza,19.0,2.0,514.9930555555584,459.6819444444473
2023,16,leclerc,monza,20.0,3.0,11.659166666660894,-499.9238888888947
2023,16,leclerc,monza,21.0,8.0,13.424444444442997,-9.255833333334781
2023,16,leclerc,monza,22.0,6.0,60.35194444444733,53.52138888889177
2023,16,leclerc,monza,23.0,5.0,63.19444444444525,2.0600000000008123
2023,16,leclerc,monza,24.0,4.0,75.07083333333321,24.617777777777675
2023,16,leclerc,monza,25.0,4.0,64.46944444445126,-0.6219444444376165
2023,16,leclerc,monza,26.0,4.0,66.60333333333801,-3.796111111106427
2023,16,leclerc,monza,27.0,3.0,65.75333333332492,1.75138888888047
2023,16,leclerc,monza,28.0,3.0,60.720833333337396,-8.534166666662614
2023,16,leclerc,monza,29.0,3.0,54.78944444443732,-5.135833333340457
2023,16,leclerc,monza,30.0,3.0,97.53527777777799,29.363888888889093
2023,16,leclerc,monza,31.0,3.0,165.24138888889138,71.37027777778025
2023,16,leclerc,monza,32.0,4.0,70.01555555556206,-93.37444444443793
2023,16,leclerc,monza,33.0,4.0,53.325555555551546,-15.493333333337347
2023,16,leclerc,monza,34.0,4.0,48.03916666666737,-15.877499999999287
2023,16,leclerc,monza,35.0,4.0,71.82194444444758,16.928611111114243
2023,16,leclerc,monza,36.0,4.0,71.61555555555242,-1.5222222222253663
2023,16,leclerc,monza,37.0,4.0,67.55722222222357,-5.686666666665317
2023,16,leclerc,monza,38.0,4.0,70.09277777778061,3.7588888888917324
2023,16,leclerc,monza,39.0,4.0,73.27666666666755,7.3569444444453325
2023,16,leclerc,monza,40.0,4.0,83.36361111110455,7.540277777771223
2023,16,leclerc,monza,41.0,4.0,66.07500000000255,-19.46333333333078
2023,16,leclerc,monza,42.0,4.0,52.409999999997126,-14.390000000002871
2023,16,leclerc,monza,43.0,4.0,34.29166666666606,-23.97638888888948
2023,16,leclerc,monza,44.0,4.0,84.64249999999811,28.908611111109195
2023,16,leclerc,monza,45.0,4.0,44.57000000000062,-35.88055555555492
2023,16,leclerc,monza,46.0,4.0,19.060555555557585,-38.04527777777575
2023,16,leclerc,monza,47.0,4.0,46.81583333333674,41.17361111111451
2023,16,leclerc,monza,48.0,4.0,33.10694444444198,0.8963888888864346
2023,16,leclerc,monza,49.0,4.0,27.396388888886577,-7.526666666668973
2023,16,leclerc,monza,50.0,4.0,35.226111111111095,12.463055555555542
2023,16,leclerc,monza,51.0,4.0,18.35888888888985,-20.839999999999037
2023,63,russell,monza,1.0,5.0,65.77583333333587,65.77583333333587
2023,63,russell,monza,2.0,4.0,89.0691666666653,37.762499999998624
2023,63,russell,monza,3.0,4.0,126.260833333331,42.01138888888656
2023,63,russell,monza,4.0,4.0,141.3463888888882,15.374999999999304
2023,63,russell,monza,5.0,4.0,146.45166666666864,6.726944444446417
2023,63,russell,monza,6.0,4.0,160.25805555555598,20.464722222222633
2023,63,russell,monza,7.0,4.0,140.41166666666777,-0.8536111111100126
2023,63,russell,monza,8.0,4.0,193.08666666666704,47.6558333333337
2023,63,russell,monza,9.0,4.0,180.9080555555538,-20.67194444444621
2023,63,russell,monza,10.0,4.0,174.44166666667297,-29.73694444443808
2023,63,russell,monza,11.0,4.0,207.96638888889083,16.295555555557513
2023,63,russell,monza,12.0,4.0,242.08888888888941,19.519166666667218
2023,63,russell,monza,13.0,4.0,277.882499999997,24.41388888888588
2023,63,russell,monza,14.0,4.0,339.4099999999953,48.1747222222175
2023,63,russell,monza,15.0,4.0,282.1400000000076,-40.6988888888813
2023,63,russell,monza,16.0,5.0,64.79166666667516,-232.63499999999152
2023,63,russell,monza,17.0,5.0,68.65388888888901,-8.444999999999865
2023,63,russell,monza,18.0,5.0,138.40749999999207,56.998333333325405
2023,63,russell,monza,19.0,5.0,42.8727777777749,-93.83361111111395
2023,63,russell,monza,20.0,10.0,102.50777777777421,-561.1408333333369
2023,63,russell,monza,21.0,9.0,90.96527777777465,-36.90361111111426
2023,63,russell,monza,22.0,8.0,184.67388888889218,119.69916666666995
2023,63,russell,monza,23.0,7.0,312.95111111111055,81.3802777777772
2023,63,russell,monza,24.0,6.0,407.5311111111141,76.36583333333624
2023,63,russell,monza,25.0,6.0,453.1208333333334,32.12861111111124
2023,63,russell,monza,26.0,6.0,489.87388888888927,33.29388888888934
2023,63,russell,monza,27.0,6.0,26.762777777776137,-469.39583333333496
2023,63,russell,monza,28.0,5.0,514.8972222222164,46.3991666666609
2023,63,russell,monza,29.0,5.0,577.9930555555529,46.408611111108485
2023,63,russell,monza,30.0,5.0,597.876944444446,-1.5966666666649871
2023,63,russell,monza,31.0,5.0,553.752222222226,-64.75055555555184
2023,63,russell,monza,32.0,5.0,518.7525000000023,-60.44999999999777
2023,63,russell,monza,33.0,5.0,538.2905555555581,15.174722222224773
2023,63,russell,monza,34.0,5.0,556.9975000000004,13.79527777777821
2023,63,russell,monza,35.0,5.0,609.4372222222228,41.96777777777834
2023,63,russell,monza,36.0,5.0,651.6727777777733,52.825833333328774
2023,63,russell,monza,37.0,5.0,694.6499999999969,27.312222222219248
2023,63,russell,monza,38.0,5.0,708.1205555555516,7.6430555555514275
2023,63,russell,monza,39.0,5.0,777.47194444445,54.568055555561045
2023,63,russell,monza,40.0,5.0,802.7736111111117,39.061388888889496
2023,63,russell,monza,41.0,5.0,816.3377777777814,20.540277777781398
2023,63,russell,monza,42.0,5.0,795.1011111111111,6.733333333333576
2023,63,russell,monza,43.0,5.0,799.2999999999975,9.198611111108562
2023,63,russell,monza,44.0,5.0,780.7686111111161,-1.0280555555505089
2023,63,russell,monza,45.0,5.0,771.5552777777784,47.94027777777842
2023,63,russell,monza,46.0,5.0,783.9358333333357,2.452500000002374
2023,63,russell,monza,47.0,5.0,698.0944444444431,-59.554166666667925
2023,63,russell,monza,48.0,5.0,672.425833333331,-50.093611111113546
2023,63,russell,monza,49.0,5.0,617.5175000000072,-47.236388888881606
2023,63,russell,monza,50.0,5.0,637.3811111111136,-17.40333333333092
2023,63,russell,monza,51.0,5.0,511.9258333333255,-131.59027777778545
2023,44,hamilton,monza,1.0,10.0,53.24111111111051,53.24111111111051
2023,44,hamilton,monza,2.0,9.0,63.33833333333041,20.429444444441515
2023,44,hamilton,monza,3.0,9.0,80.44472222221793,13.969999999995736
2023,44,hamilton,monza,4.0,9.0,94.60694444444562,11.944166666667826
2023,44,hamilton,monza,5.0,9.0,86.07361111111459,-11.395833333329861
2023,44,hamilton,monza,6.0,9.0,78.00027777777723,-8.06305555555609
2023,44,hamilton,monza,7.0,9.0,65.70694444444689,-12.718611111108686
2023,44,hamilton,monza,8.0,9.0,65.3783333333331,1.1402777777775697
2023,44,hamilton,monza,9.0,9.0,48.830555555549836,-17.060000000005743
2023,44,hamilton,monza,10.0,9.0,51.82611111111328,-1.3897222222200583
2023,44,hamilton,monza,11.0,9.0,66.28944444445096,10.611666666673173
2023,44,hamilton,monza,12.0,9.0,41.53166666666675,-18.99916666666656
2023,44,hamilton,monza,13.0,9.0,28.18444444445049,-10.938333333327293
2023,44,hamilton,monza,14.0,9.0,37.085000000004584,4.130000000004586
2023,44,hamilton,monza,15.0,8.0,57.76722222221997,19.982222222219974
2023,44,hamilton,monza,16.0,8.0,49.79388888888661,-13.293055555557842
2023,44,hamilton,monza,17.0,8.0,69.18305555556344,2.3077777777856454
2023,44,hamilton,monza,18.0,8.0,58.775833333340415,-6.732499999992896
2023,44,hamilton,monza,19.0,8.0,59.57861111111288,-6.151111111109316
2023,44,hamilton,monza,20.0,6.0,83.69361111110993,52.91972222222104
2023,44,hamilton,monza,21.0,4.0,56.14472222222048,-12.210833333335046
2023,44,hamilton,monza,22.0,2.0,109.40027777777414,46.86249999999636
2023,44,hamilton,monza,23.0,1.0,4.489444444438959,-106.39388888889435
2023,44,hamilton,monza,24.0,1.0,,
2023,44,hamilton,monza,25.0,2.0,156.12277777778127,152.741944444448
2023,44,hamilton,monza,26.0,2.0,302.6369444444417,143.57861111110842
2023,44,hamilton,monza,27.0,5.0,389.573333333331,84.32499999999766
2023,44,hamilton,monza,28.0,10.0,470.94361111111266,41.206388888890444
2023,44,hamilton,monza,29.0,9.0,472.0280555555646,449.44027777778683
2023,44,hamilton,monza,30.0,9.0,422.9577777777831,-74.28111111110576
2023,44,hamilton,monza,31.0,9.0,384.95111111111237,-44.05583333333203
2023,44,hamilton,monza,32.0,9.0,357.5619444444419,-28.735833333335904
2023,44,hamilton,monza,33.0,9.0,375.4183333333349,0.13472222222389973
2023,44,hamilton,monza,34.0,9.0,346.1044444444533,-44.365833333324474
2023,44,hamilton,monza,35.0,9.0,310.8741666666674,-30.204999999999245
2023,44,hamilton,monza,36.0,9.0,269.19277777777916,-49.02194444444308
2023,44,hamilton,monza,37.0,9.0,197.60749999999643,-83.64666666667028
2023,44,hamilton,monza,38.0,9.0,117.65749999999571,-87.73583333333761
2023,44,hamilton,monza,39.0,9.0,35.30305555554878,-90.81083333334011
2023,44,hamilton,monza,40.0,9.0,22.111944444447545,-20.317499999996897
2023,44,hamilton,monza,41.0,8.0,182.49499999999898,157.66888888888786
2023,44,hamilton,monza,42.0,8.0,145.08638888889163,-51.77666666666386
2023,44,hamilton,monza,43.0,8.0,92.73388888889713,-65.82722222221395
2023,44,hamilton,monza,44.0,8.0,25.039166666661004,-70.44611111111678
2023,44,hamilton,monza,45.0,7.0,14.604166666664241,-3.7538888888913107
2023,44,hamilton,monza,46.0,7.0,7.428055555548781,-18.56805555556234
2023,44,hamilton,monza,47.0,6.0,1375.34055555555,1354.8858333333278
2023,44,hamilton,monza,48.0,6.0,1341.3241666666745,-24.518888888881293
2023,44,hamilton,monza,49.0,6.0,1303.716944444447,-36.3572222222208
2023,44,hamilton,monza,50.0,6.0,1224.0966666666682,-60.98388888888667
2023,44,hamilton,monza,51.0,6.0,1490.8766666666688,282.42083333333585
2023,23,albon,monza,1.0,8.0,67.7024999999976,67.7024999999976
2023,23,albon,monza,2.0,6.0,111.09694444444085,70.24694444444086
2023,23,albon,monza,3.0,6.0,145.57583333333423,43.00305555555646
2023,23,albon,monza,4.0,6.0,206.9627777777814,63.15722222222584
2023,23,albon,monza,5.0,6.0,244.19861111111913,39.62888888889688
2023,23,albon,monza,6.0,6.0,226.9574999999977,-25.353611111113366
2023,23,albon,monza,7.0,6.0,310.7602777777811,45.475277777781116
2023,23,albon,monza,8.0,6.0,281.28194444444307,-32.85777777777912
2023,23,albon,monza,9.0,6.0,323.137499999998,35.71527777777578
2023,23,albon,monza,10.0,6.0,409.2563888888899,95.58666666666772
2023,23,albon,monza,11.0,6.0,390.14750000000004,-7.562500000000057
2023,23,albon,monza,12.0,6.0,455.83416666666653,46.4199999999999
2023,23,albon,monza,13.0,6.0,533.0816666666724,76.9125000000057
2023,23,albon,monza,14.0,6.0,506.2499999999882,-25.936388888900638
2023,23,albon,monza,15.0,9.0,231.29388888889298,-315.2205555555514
2023,23,albon,monza,16.0,13.0,679.9997222222246,428.32972222222463
2023,23,albon,monza,17.0,13.0,651.9691666666668,-78.5905555555554
2023,23,albon,monza,18.0,13.0,501.94000000000506,-159.36333333332823
2023,23,albon,monza,19.0,13.0,448.66972222222375,-73.97111111110951
2023,23,albon,monza,20.0,12.0,401.1369444444381,-52.70083333333963
2023,23,albon,monza,21.0,12.0,158.07055555555507,-233.78000000000054
2023,23,albon,monza,22.0,11.0,45.504444444442015,-71.8586111111135
2023,23,albon,monza,23.0,9.0,251.5480555555523,211.36972222221897
2023,23,albon,monza,24.0,8.0,291.1677777777777,70.6149999999999
2023,23,albon,monza,25.0,7.0,807.210555555549,529.9016666666603
2023,23,albon,monza,26.0,7.0,870.0133333333379,83.93472222222692
2023,23,albon,monza,27.0,7.0,141.29611111111353,-675.7458333333309
2023,23,albon,monza,28.0,6.0,919.1027777777799,821.3027777777799
2023,23,albon,monza,29.0,6.0,943.7477777777785,91.75750000000062
2023,23,albon,monza,30.0,6.0,948.567777777781,83.17305555555845
2023,23,albon,monza,31.0,6.0,961.1813888888919,60.112500000003024
2023,23,albon,monza,32.0,6.0,968.4652777777701,78.90277777777032
2023,23,albon,monza,33.0,6.0,993.6597222222254,111.78444444444767
2023,23,albon,monza,34.0,6.0,997.7852777777725,89.12472222221663
2023,23,albon,monza,35.0,6.0,985.7527777777805,62.87083333333601
2023,23,albon,monza,36.0,6.0,1014.888055555557,76.76138888889068
2023,23,albon,monza,37.0,6.0,1029.9950000000008,84.99250000000075
2023,23,albon,monza,38.0,6.0,1093.1402777777712,127.53555555554885
2023,23,albon,monza,39.0,6.0,1128.4216666666644,75.83388888888703
2023,23,albon,monza,40.0,6.0,1163.148611111109,70.01277777777568
2023,23,albon,monza,41.0,6.0,1148.9122222222277,31.608333333338578
2023,23,albon,monza,42.0,6.0,1178.2727777777782,58.69944444444468
2023,23,albon,monza,43.0,6.0,1184.8416666666717,40.92361111111586
2023,23,albon,monza,44.0,6.0,1287.8566666666638,114.17555555555305
2023,23,albon,monza,45.0,6.0,1341.238055555561,54.65611111111639
2023,23,albon,monza,46.0,6.0,1407.5594444444423,83.06499999999801
2023,23,albon,monza,47.0,7.0,192.66638888888428,-1194.4197222222274
2023,23,albon,monza,48.0,7.0,293.85611111111757,105.51527777778423
2023,23,albon,monza,49.0,7.0,448.62777777778047,170.03638888889157
2023,23,albon,monza,50.0,7.0,553.6586111111073,121.35472222221847
2023,23,albon,monza,51.0,7.0,556.4919444444477,8.027777777781012
2023,4,norris,monza,1.0,9.0,7.039999999999054,7.039999999999054
2023,4,norris,monza,2.0,8.0,62.88083333333452,-1.9833333333321121
2023,4,norris,monza,3.0,8.0,82.86972222222448,18.981388888891132
2023,4,norris,monza,4.0,8.0,82.55472222222488,8.756666666669332
2023,4,norris,monza,5.0,8.0,94.28694444443863,14.308888888883061
2023,4,norris,monza,6.0,8.0,89.83000000000084,-10.155277777776945
2023,4,norris,monza,7.0,8.0,80.23222222222194,-13.109166666666951
2023,4,norris,monza,8.0,8.0,62.099999999997635,-24.231388888891246
2023,4,norris,monza,9.0,8.0,69.76472222222583,3.3897222222258563
2023,4,norris,monza,10.0,8.0,92.82666666667319,24.148888888895428
2023,4,norris,monza,11.0,8.0,71.50805555554689,-10.885277777786456
2023,4,norris,monza,12.0,8.0,65.37777777778047,-2.802777777775077
2023,4,norris,monza,13.0,8.0,52.83055555554529,-13.538611111121355
2023,4,norris,monza,14.0,8.0,66.80305555554969,14.243888888883035
2023,4,norris,monza,15.0,7.0,71.4449999999988,9.100833333332105
2023,4,norris,monza,16.0,7.0,76.17861111111324,9.638888888890989
2023,4,norris,monza,17.0,7.0,81.63333333333412,15.339444444445235
2023,4,norris,monza,18.0,7.0,67.21055555554722,-13.201666666674996
2023,4,norris,monza,19.0,7.0,69.16055555555704,-0.020277777776286143
2023,4,norris,monza,20.0,5.0,56.10083333333296,36.953333333332964
2023,4,norris,monza,21.0,3.0,71.72472222222586,46.084722222225864
2023,4,norris,monza,22.0,4.0,125.451666666665,102.16916666666502
2023,4,norris,monza,23.0,11.0,90.29361111111575,-84.79833333332869
2023,4,norris,monza,24.0,9.0,251.76638888889738,132.6275000000085
2023,4,norris,monza,25.0,8.0,193.70333333333747,-60.53555555555147
2023,4,norris,monza,26.0,8.0,136.44361111111266,-73.60916666666512
2023,4,norris,monza,27.0,8.0,117.00916666666762,-34.9922222222213
2023,4,norris,monza,28.0,7.0,80.69916666667268,-43.706111111105145
2023,4,norris,monza,29.0,7.0,28.456666666663295,-45.07027777778116
2023,4,norris,monza,30.0,7.0,27.536111111106038,-1.486666666671745
2023,4,norris,monza,31.0,7.0,43.778888888886286,11.817222222219627
2023,4,norris,monza,32.0,7.0,60.15277777778101,12.937777777781001
2023,4,norris,monza,33.0,7.0,63.013333333326045,1.468888888881601
2023,4,norris,monza,34.0,7.0,45.626666666668825,-21.392222222220084
2023,4,norris,monza,35.0,7.0,31.771388888891124,-16.401944444442208
2023,4,norris,monza,36.0,7.0,51.629444444443834,10.624999999999389
2023,4,norris,monza,37.0,7.0,28.69111111111215,-19.111666666665627
2023,4,norris,monza,38.0,7.0,48.7077777777813,22.30888888889241
2023,4,norris,monza,39.0,7.0,46.07694444444769,1.7919444444476937
2023,4,norris,monza,40.0,7.0,62.86916666666548,19.191944444443266
2023,4,norris,monza,41.0,7.0,46.269166666665114,-14.015277777779332
2023,4,norris,monza,42.0,7.0,38.313611111108,-11.948055555558675
2023,4,norris,monza,43.0,7.0,38.3855555555474,-4.293333333341501
2023,4,norris,monza,44.0,7.0,53.0622222222255,20.221944444447715
2023,4,norris,monza,45.0,8.0,83.25611111111084,25.70611111111083
2023,4,norris,monza,46.0,8.0,73.41166666666595,-7.1502777777784985
2023,4,norris,monza,47.0,8.0,34.21694444444802,-31.4227777777742
2023,4,norris,monza,48.0,8.0,13.921111111104437,-18.72416666667334
2023,4,norris,monza,49.0,8.0,33.213055555547726,9.015555555547728
2023,4,norris,monza,50.0,8.0,17.01805555556348,-15.817777777769862
2023,4,norris,monza,51.0,8.0,26.533055555559258,-3.7633333333296193
2023,14,alonso,monza,1.0,12.0,60.631944444440705,60.631944444440705
2023,14,alonso,monza,2.0,11.0,68.03750000000582,14.448611111116946
2023,14,alonso,monza,3.0,11.0,100.97972222221779,39.11999999999557
2023,14,alonso,monza,4.0,11.0,92.44472222221793,13.189444444440156
2023,14,alonso,monza,5.0,11.0,98.79583333333267,17.566111111110445
2023,14,alonso,monza,6.0,11.0,93.78722222221495,12.39444444443717
2023,14,alonso,monza,7.0,11.0,47.514444444439505,-32.66472222222717
2023,14,alonso,monza,8.0,10.0,247.7969444444525,214.71972222223027
2023,14,alonso,monza,9.0,10.0,311.1297222222238,61.92416666666827
2023,14,alonso,monza,10.0,10.0,320.8055555555529,11.052499999997337
2023,14,alonso,monza,11.0,10.0,341.442222222222,-0.7777777777780557
2023,14,alonso,monza,12.0,10.0,375.0847222222219,9.50333333333299
2023,14,alonso,monza,13.0,10.0,359.10999999999603,-22.682222222226244
2023,14,alonso,monza,14.0,10.0,367.92999999999756,0.13861111110855973
2023,14,alonso,monza,15.0,10.0,251.22388888889145,-127.15194444444182
2023,14,alonso,monza,16.0,9.0,259.73138888888843,-4.836388888889303
2023,14,alonso,monza,17.0,9.0,207.12638888887886,-51.1252777777878
2023,14,alonso,monza,18.0,9.0,217.94250000000466,-1.3191666666620279
2023,14,alonso,monza,19.0,9.0,88.6402777777821,-130.18805555555122
2023,14,alonso,monza,20.0,7.0,158.48555555555504,109.17138888888839
2023,14,alonso,monza,21.0,6.0,268.1211111111097,169.1422222222208
2023,14,alonso,monza,22.0,12.0,474.9102777777789,210.67222222222335
2023,14,alonso,monza,23.0,12.0,437.52916666666533,-76.52916666666795
2023,14,alonso,monza,24.0,11.0,397.41749999999956,-17.328888888889196
2023,14,alonso,monza,25.0,11.0,145.08583333332535,-232.2480555555635
2023,14,alonso,monza,26.0,10.0,475.3644444444317,390.15861111109837
2023,14,alonso,monza,27.0,10.0,301.28611111110786,-166.6441666666699
2023,14,alonso,monza,28.0,9.0,29.770277777774027,-200.52805555555932
2023,14,alonso,monza,29.0,10.0,106.8097222222159,-411.41333333333955
